106101328191,200,2019-05-16 10:52:26
106101328760,140,2019-05-16 10:49:55
106101330168,53,2019-05-16 10:52:28
106101330509,240,2019-05-16 10:52:12
106101330641,238,2019-05-16 10:52:48
106101331531,180,2019-05-16 10:51:06
106101332280,155,2019-05-16 10:52:22
106101332485,170,2019-05-16 10:51:40
106101333495,288,2019-05-16 10:51:12
106101334534,180,2019-05-16 10:51:24
106101334656,250,2019-05-16 10:50:40
106101334918,150,2019-05-16 10:52:22
106101335028,180,2019-05-16 10:50:40
106101335091,185,2019-05-16 10:49:58
106101335137,400,2019-05-16 10:52:28
106101335563,105,2019-05-16 10:50:34
106101336568,239,2019-05-16 10:50:34
106101336712,115,2019-05-16 10:52:48
106101337286,265,2019-05-16 10:51:24
106101337593,300,2019-05-16 10:50:40
106101340233,140,2019-05-16 10:50:34
106101341210,110,2019-05-16 10:52:48
106101344189,160,2019-05-16 10:51:34
106101345022,168,2019-05-16 10:50:09
106101345456,380,2019-05-16 10:51:40
106101345549,230,2019-05-16 10:50:09
106101345623,70,2019-05-16 10:52:12
106101345742,160,2019-05-16 10:51:40
106101346660,130,2019-05-16 10:52:48
106101347263,269,2019-05-16 10:51:54
106101347367,245,2019-05-16 10:51:20
106101348182,85,2019-05-16 10:52:28
106101348840,210,2019-05-16 10:51:40
106101348968,250,2019-05-16 10:52:30
106101349451,180,2019-05-16 10:50:22
106101349849,310,2019-05-16 10:50:04
106101350484,130,2019-05-16 10:52:08
106101350787,199,2019-05-16 10:49:58
106101351247,220,2019-05-16 10:50:04
106101352795,120,2019-05-16 10:51:58
106101352812,120,2019-05-16 10:50:36
106101352981,115,2019-05-16 10:51:54
106101353187,140,2019-05-16 10:51:58
106101354903,145,2019-05-16 10:51:24
106101355961,155,2019-05-16 10:50:12
106101358116,120,2019-05-16 10:50:36
106101362018,182,2019-05-16 10:50:44
106101363442,200,2019-05-16 10:52:48
106101364027,178,2019-05-16 10:50:44
106101364701,280,2019-05-16 10:50:40
106101365071,153,2019-05-16 10:50:40
106101366584,290,2019-05-16 10:51:12
106101367219,185,2019-05-16 10:50:18
106101367897,138,2019-05-16 10:51:58
106101368614,160,2019-05-16 10:52:12
106101368774,498,2019-05-16 10:50:16
106101368925,140,2019-05-16 10:52:12
106101369993,140,2019-05-16 10:50:40
106101370152,280,2019-05-16 10:50:22
106101370966,170,2019-05-16 10:51:40
106101371839,199,2019-05-16 10:51:58
106101373576,160,2019-05-16 10:50:25
106101373642,170,2019-05-16 10:50:23
106101373788,135,2019-05-16 10:50:54
106101375578,170,2019-05-16 10:51:06
106101375963,190,2019-05-16 10:52:04
106101375999,140,2019-05-16 10:52:48
106101376089,120,2019-05-16 10:50:22
106101376422,162,2019-05-16 10:50:22
106101377114,150,2019-05-16 10:52:48
106101378322,230,2019-05-16 10:51:12
106101378895,138,2019-05-16 10:49:45
106101379084,140,2019-05-16 10:51:12
106101379405,200,2019-05-16 10:51:40
106101379974,260,2019-05-16 10:52:26
106101380022,102,2019-05-16 10:50:16
106101380121,220,2019-05-16 10:50:58
106101380270,267,2019-05-16 10:52:30
106101380540,175,2019-05-16 10:52:30
106101380922,215,2019-05-16 10:50:04
106101381254,190,2019-05-16 10:49:45
106101381665,147,2019-05-16 10:50:12
106101381756,155,2019-05-16 10:50:09
106101382868,185,2019-05-16 10:51:12
106101383881,240,2019-05-16 10:51:40
106101384204,182,2019-05-16 10:50:54
106101384884,400,2019-05-16 10:51:40
106101384924,88,2019-05-16 10:51:22
106101384928,225,2019-05-16 10:51:58
106101386713,156,2019-05-16 10:52:48
106101387287,130,2019-05-16 10:50:40
106101387478,138,2019-05-16 10:50:06
106101387649,215,2019-05-16 10:50:22
106101387873,150,2019-05-16 10:51:24
106101388497,260,2019-05-16 10:50:44
106101388806,100,2019-05-16 10:52:30
106101389440,260,2019-05-16 10:51:54
106101389978,120,2019-05-16 10:52:12
106101390229,185,2019-05-16 10:52:30
106101390419,160,2019-05-16 10:51:12
106101390811,165,2019-05-16 10:50:04
106101390896,146,2019-05-16 10:49:41
106101391105,139,2019-05-16 10:51:40
106101391513,172,2019-05-16 10:50:25
106101391928,128,2019-05-16 10:52:12
106101392197,125,2019-05-16 10:51:24
106101392570,390,2019-05-16 10:50:18
106101393217,190,2019-05-16 10:52:48
106101393264,232,2019-05-16 10:51:40
106101394015,128,2019-05-16 10:50:12
106101394121,400,2019-05-16 10:50:36
106101394699,125,2019-05-16 10:50:18
106101394976,198,2019-05-16 10:50:22
106101395661,330,2019-05-16 10:50:22
106101395901,99,2019-05-16 10:52:28
106101396244,199,2019-05-16 10:50:44
106101396477,178,2019-05-16 10:50:09
106101397354,98,2019-05-16 10:52:30
106101397399,260,2019-05-16 10:50:18
106101398285,140,2019-05-16 10:50:44
106101398287,210,2019-05-16 10:49:55
106101398730,95,2019-05-16 10:52:28
106101399164,135,2019-05-16 10:52:12
106101399303,165,2019-05-16 10:51:22
106101399434,275,2019-05-16 10:51:40
106101399790,172,2019-05-16 10:50:04
106101399822,175,2019-05-16 10:51:12
106101400296,139,2019-05-16 10:51:12
106101400404,224,2019-05-16 10:51:12
106101400468,342,2019-05-16 10:51:40
106101400547,180,2019-05-16 10:51:12
106101400804,132,2019-05-16 10:50:36
106101400934,170,2019-05-16 10:52:48
106101401327,160,2019-05-16 10:50:58
106101402283,127,2019-05-16 10:51:40
106101402374,190,2019-05-16 10:51:12
106101402533,160,2019-05-16 10:52:12
106101402620,100,2019-05-16 10:51:30
106101402681,500,2019-05-16 10:50:23
106101402900,155,2019-05-16 10:52:04
106101403998,172,2019-05-16 10:50:18
106101404238,205,2019-05-16 10:50:50
106101405326,400,2019-05-16 10:50:54
106101405511,220,2019-05-16 10:50:22
106101406745,170,2019-05-16 10:51:40
106101407083,240,2019-05-16 10:50:40
106101408812,150,2019-05-16 10:50:00
106101409948,108,2019-05-16 10:52:48
106101410710,135,2019-05-16 10:50:44
106101410926,300,2019-05-16 10:50:00
106101411014,165,2019-05-16 10:52:44
106101412640,116,2019-05-16 10:52:48
106101413489,135,2019-05-16 10:52:48
106101413601,260,2019-05-16 10:50:44
106101414127,260,2019-05-16 10:51:24
106101414718,165,2019-05-16 10:52:48
106101415062,92,2019-05-16 10:52:30
106101415647,128,2019-05-16 10:51:58
106101415964,190,2019-05-16 10:50:12
106101416205,165,2019-05-16 10:52:12
106101416717,235,2019-05-16 10:51:40
106101417786,130,2019-05-16 10:51:40
106101418500,95,2019-05-16 10:50:36
106101418632,85,2019-05-16 10:52:48
106101418756,255,2019-05-16 10:51:24
106101419012,132,2019-05-16 10:50:36
106101419589,158,2019-05-16 10:51:12
106101420494,180,2019-05-16 10:50:44
106101421103,137,2019-05-16 10:51:24
106101421555,170,2019-05-16 10:50:27
106101422299,148,2019-05-16 10:50:36
106101422426,150,2019-05-16 10:52:30
106101422989,288,2019-05-16 10:52:00
106101423074,250,2019-05-16 10:51:12
106101423770,108,2019-05-16 10:49:52
106101424057,115,2019-05-16 10:50:12
106101424065,120,2019-05-16 10:51:40
106101424173,78,2019-05-16 10:51:22
106101424757,315,2019-05-16 10:52:00
106101424953,375,2019-05-16 10:52:12
106101431965,60,2019-05-16 10:51:56
106101433061,192,2019-05-16 10:50:00
106101433160,90,2019-05-16 10:50:40
106101434074,530,2019-05-16 10:50:36
106101434370,160,2019-05-16 10:50:40
106101434822,270,2019-05-16 10:52:22
106101435520,168,2019-05-16 10:50:58
106101435668,175,2019-05-16 10:51:40
106101436019,165,2019-05-16 10:50:18
106101436924,250,2019-05-16 10:50:00
106101438226,105,2019-05-16 10:51:54
106101438369,156,2019-05-16 10:50:44
106101438895,160,2019-05-16 10:50:58
106101438906,153,2019-05-16 10:50:22
106101439498,230,2019-05-16 10:51:40
106101440761,350,2019-05-16 10:51:00
106101441042,417,2019-05-16 10:52:30
106101441127,130,2019-05-16 10:50:54
106101442525,160,2019-05-16 10:50:44
106101442893,195,2019-05-16 10:50:44
106101443380,235,2019-05-16 10:52:00
106101443613,90,2019-05-16 10:50:40
106101445199,150,2019-05-16 10:50:30
106101445394,130,2019-05-16 10:49:49
106101445495,180,2019-05-16 10:50:44
106101446007,245,2019-05-16 10:51:40
106101446419,210,2019-05-16 10:50:00
106101449653,132,2019-05-16 10:51:24
106101449761,215,2019-05-16 10:51:54
106101451174,310,2019-05-16 10:49:58
106101451700,133,2019-05-16 10:49:45
106101452019,90,2019-05-16 10:52:44
106101452644,180,2019-05-16 10:50:34
106101453415,165,2019-05-16 10:52:12
106101453888,159,2019-05-16 10:50:00
106101454101,172,2019-05-16 10:51:40
106101454415,280,2019-05-16 10:50:18
106101454450,140,2019-05-16 10:52:30
106101454891,161,2019-05-16 10:51:12
106101455103,236,2019-05-16 10:51:24
106101456179,138,2019-05-16 10:51:42
106101457053,220,2019-05-16 10:51:12
106101458328,200,2019-05-16 10:50:58
106101458758,146,2019-05-16 10:51:24
106101458834,137,2019-05-16 10:51:06
106101458959,216,2019-05-16 10:52:30
106101458967,95,2019-05-16 10:51:24
106101459481,148,2019-05-16 10:50:34
106101460069,236,2019-05-16 10:50:04
106101460238,250,2019-05-16 10:52:48
106101460271,160,2019-05-16 10:50:27
106101460723,165,2019-05-16 10:52:00
106101460887,165,2019-05-16 10:50:44
106101462029,255,2019-05-16 10:50:36
106101462101,115,2019-05-16 10:52:30
106101462811,255,2019-05-16 10:50:04
106101463086,175,2019-05-16 10:52:12
106101463333,135,2019-05-16 10:52:48
106101465064,120,2019-05-16 10:51:24
106101465357,310,2019-05-16 10:50:56
106101465461,268,2019-05-16 10:49:47
106101466089,139,2019-05-16 10:52:12
106101466621,265,2019-05-16 10:52:12
106101466767,120,2019-05-16 10:50:44
106101466880,180,2019-05-16 10:50:16
106101466967,145,2019-05-16 10:50:44
106101467878,145,2019-05-16 10:50:36
106101468832,185,2019-05-16 10:50:04
106101469507,125,2019-05-16 10:50:09
106101469733,152,2019-05-16 10:50:54
106101471028,81,2019-05-16 10:50:42
106101471087,215,2019-05-16 10:51:42
106101471137,290,2019-05-16 10:50:34
106101471332,125,2019-05-16 10:51:34
106101471357,380,2019-05-16 10:50:36
106101471417,95,2019-05-16 10:52:16
106101471819,95,2019-05-16 10:52:48
106101473269,320,2019-05-16 10:51:12
106101473327,155,2019-05-16 10:51:42
106101474316,160,2019-05-16 10:50:04
106101474574,278,2019-05-16 10:50:54
106101474999,162,2019-05-16 10:50:22
106101475003,570,2019-05-16 10:52:12
106101475163,168,2019-05-16 10:50:22
106101476671,199,2019-05-16 10:51:42
106101476753,165,2019-05-16 10:50:54
106101478056,118,2019-05-16 10:51:24
106101478631,130,2019-05-16 10:52:30
106101479842,53,2019-05-16 10:50:42
106101480369,220,2019-05-16 10:51:42
106101480449,179,2019-05-16 10:49:49
106101480678,203,2019-05-16 10:52:48
106101481476,92,2019-05-16 10:52:48
106101482646,165,2019-05-16 10:51:42
106101482745,130,2019-05-16 10:50:42
106101482980,176,2019-05-16 10:50:44
106101483155,248,2019-05-16 10:52:00
106101483646,190,2019-05-16 10:52:00
106101485012,105,2019-05-16 10:52:38
106101485080,123,2019-05-16 10:50:36
106101485131,390,2019-05-16 10:52:30
106101485476,285,2019-05-16 10:52:30
106101485482,290,2019-05-16 10:51:12
106101485638,172,2019-05-16 10:51:42
106101485651,78.8,2019-05-16 10:52:08
106101486887,175,2019-05-16 10:50:44
106101487452,120,2019-05-16 10:52:28
106101487715,305,2019-05-16 10:50:54
106101488817,320,2019-05-16 10:51:34
106101488866,155,2019-05-16 10:52:00
106101489005,210,2019-05-16 10:51:42
106101490388,130,2019-05-16 10:50:12
106101490580,158,2019-05-16 10:50:52
106101490625,220,2019-05-16 10:51:06
106101491034,165,2019-05-16 10:51:24
106101491259,127,2019-05-16 10:51:34
106101491283,200,2019-05-16 10:52:30
106101491885,105,2019-05-16 10:50:22
106101492726,210,2019-05-16 10:50:46
106101493024,150,2019-05-16 10:51:24
106101493077,110,2019-05-16 10:50:38
106101493317,105,2019-05-16 10:52:38
106101493486,259,2019-05-16 10:50:46
106101495036,370,2019-05-16 10:51:42
106101495777,52,2019-05-16 10:52:22
106101495779,350,2019-05-16 10:50:36
106101498364,420,2019-05-16 10:51:12
106101499825,132,2019-05-16 10:50:54
106101499963,150,2019-05-16 10:51:12
106101501658,116,2019-05-16 10:51:22
106101501830,132,2019-05-16 10:51:24
106101502261,130,2019-05-16 10:52:12
106101504368,160,2019-05-16 10:50:34
106101504707,258,2019-05-16 10:52:26
106101504785,300,2019-05-16 10:51:12
106101505438,120,2019-05-16 10:51:24
106101506086,168,2019-05-16 10:51:06
106101507277,186,2019-05-16 10:50:46
106101507778,148,2019-05-16 10:50:36
106101508444,140,2019-05-16 10:50:42
106101508765,185,2019-05-16 10:50:46
106101509043,170,2019-05-16 10:52:48
106101509103,136,2019-05-16 10:52:22
106101509116,220,2019-05-16 10:50:46
106101509302,258,2019-05-16 10:51:42
106101509958,180,2019-05-16 10:51:14
106101510163,118,2019-05-16 10:51:04
106101511046,310,2019-05-16 10:52:30
106101511291,110,2019-05-16 10:51:06
106101511303,150,2019-05-16 10:52:48
106101511684,350,2019-05-16 10:50:25
106101512278,123,2019-05-16 10:50:18
106101513147,236,2019-05-16 10:50:34
106101513222,103.8,2019-05-16 10:49:52
106101513532,119,2019-05-16 10:49:52
106101513605,128,2019-05-16 10:51:42
106101513639,118,2019-05-16 10:49:52
106101513719,298,2019-05-16 10:50:09
106101514023,160,2019-05-16 10:51:56
106101514030,135,2019-05-16 10:51:14
106101514081,160,2019-05-16 10:52:00
106101515705,220,2019-05-16 10:50:46
106101515936,115,2019-05-16 10:51:24
106101515953,350,2019-05-16 10:51:42
106101516040,169.8,2019-05-16 10:49:41
106101517442,66,2019-05-16 10:50:02
106101517968,95,2019-05-16 10:52:48
106101518202,210,2019-05-16 10:52:48
106101518425,265,2019-05-16 10:50:34
106101518917,190,2019-05-16 10:49:49
106101519509,165,2019-05-16 10:50:12
106101519668,220,2019-05-16 10:50:34
106101519910,168,2019-05-16 10:52:12
106101520183,160,2019-05-16 10:50:42
106101520829,258,2019-05-16 10:49:51
106101521023,160,2019-05-16 10:52:48
106101521215,179,2019-05-16 10:52:30
106101522221,165,2019-05-16 10:50:46
106101522291,140,2019-05-16 10:50:00
106101522410,170,2019-05-16 10:51:14
106101522718,310,2019-05-16 10:51:26
106101523585,170,2019-05-16 10:51:26
106101524363,128,2019-05-16 10:49:45
106101525838,176,2019-05-16 10:50:56
106101526265,138,2019-05-16 10:49:55
106101527419,128,2019-05-16 10:51:42
106101528103,280,2019-05-16 10:52:30
106101530752,85,2019-05-16 10:52:30
106101530802,135,2019-05-16 10:52:02
106101532677,125,2019-05-16 10:52:22
106101533006,130,2019-05-16 10:52:38
106101533292,130,2019-05-16 10:52:30
106101534413,170,2019-05-16 10:52:38
106101535325,110,2019-05-16 10:50:16
106101536217,205,2019-05-16 10:51:42
106101537284,235,2019-05-16 10:52:04
106101537877,290,2019-05-16 10:51:42
106101538459,145,2019-05-16 10:51:22
106101538760,150,2019-05-16 10:51:42
106101538871,319,2019-05-16 10:49:55
106101538899,86,2019-05-16 10:51:06
106101539330,300,2019-05-16 10:50:46
106101539399,278,2019-05-16 10:49:58
106101539434,130,2019-05-16 10:50:25
106101541631,135,2019-05-16 10:49:52
106101542532,285,2019-05-16 10:50:46
106101543781,145,2019-05-16 10:50:52
106101545564,285,2019-05-16 10:51:54
106101546602,285,2019-05-16 10:52:30
106101546679,139,2019-05-16 10:52:48
106101546710,200,2019-05-16 10:51:30
106101546953,169,2019-05-16 10:50:58
106101547240,170,2019-05-16 10:51:14
106101547368,140,2019-05-16 10:50:46
106101547557,160,2019-05-16 10:50:46
106101548209,135,2019-05-16 10:50:02
106101550467,142,2019-05-16 10:50:42
106101551122,580,2019-05-16 10:50:38
106101551453,225,2019-05-16 10:50:04
106101551674,157,2019-05-16 10:51:14
106101552801,300,2019-05-16 10:52:38
106101552956,155,2019-05-16 10:52:30
106101553342,155,2019-05-16 10:52:22
106101553590,140,2019-05-16 10:51:26
106101554231,58,2019-05-16 10:50:54
106101554961,300,2019-05-16 10:50:46
106101554964,240,2019-05-16 10:50:25
106101557482,128,2019-05-16 10:52:04
106101557572,300,2019-05-16 10:51:42
106101557638,105,2019-05-16 10:52:30
106101558355,215,2019-05-16 10:52:30
106101561862,202,2019-05-16 10:50:22
106101563667,206,2019-05-16 10:51:26
106101563854,130,2019-05-16 10:51:26
106101564535,86,2019-05-16 10:51:56
106101564995,160,2019-05-16 10:50:12
106101566549,136,2019-05-16 10:51:14
106101568108,195,2019-05-16 10:50:04
106101568118,145,2019-05-16 10:51:22
106101569596,148,2019-05-16 10:52:04
106101569713,70,2019-05-16 10:52:30
106101569840,128,2019-05-16 10:50:46
106101570165,225,2019-05-16 10:50:18
106101572751,218,2019-05-16 10:50:22
106101572811,123,2019-05-16 10:50:04
106101574119,400,2019-05-16 10:51:42
106101574416,142,2019-05-16 10:52:12
106101574591,152,2019-05-16 10:51:30
106101574690,160,2019-05-16 10:52:48
106101574715,80,2019-05-16 10:52:12
106101574915,168,2019-05-16 10:51:42
106101574964,260,2019-05-16 10:51:14
106101576579,160,2019-05-16 10:50:00
106101577397,135,2019-05-16 10:50:16
106101579743,350,2019-05-16 10:52:26
106101579904,290,2019-05-16 10:52:30
106101581548,275,2019-05-16 10:52:00
106101581591,83,2019-05-16 10:49:55
106101581753,142,2019-05-16 10:52:48
106101584102,91,2019-05-16 10:51:06
106101584120,170,2019-05-16 10:52:30
106101584528,215,2019-05-16 10:50:54
106101584693,180,2019-05-16 10:51:42
106101584899,105,2019-05-16 10:50:42
106101585055,130,2019-05-16 10:50:38
106101585312,270,2019-05-16 10:50:09
106101586435,110,2019-05-16 10:50:16
106101587563,230,2019-05-16 10:50:46
106101588479,122,2019-05-16 10:52:04
106101591197,200,2019-05-16 10:52:08
106101591772,135,2019-05-16 10:52:38
106101591968,205,2019-05-16 10:50:54
106101594523,85,2019-05-16 10:50:50
106101595034,105,2019-05-16 10:50:42
106101595146,95,2019-05-16 10:51:56
106101595846,165,2019-05-16 10:50:18
106101596262,133,2019-05-16 10:50:42
106101597627,270,2019-05-16 10:50:46
106101597694,140,2019-05-16 10:50:23
106101598240,145,2019-05-16 10:52:48
106101599008,130,2019-05-16 10:51:14
106101599697,450,2019-05-16 10:52:54
106101599737,125,2019-05-16 10:51:14
106101600213,125,2019-05-16 10:50:52
106101601792,240,2019-05-16 10:51:42
106101604379,135,2019-05-16 10:49:52
106101605534,185,2019-05-16 10:50:09
106101608441,120,2019-05-16 10:49:41
106101608600,229,2019-05-16 10:51:14
